127.0.0.1 - - [21/Dec/2024:11:58:47 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:37 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:37 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:39 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 118422
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:39 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:55 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:55 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:55 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:58 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 118422
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:03:58 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:32 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:32 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29704
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:32 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:35 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 127258
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:35 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:35 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:58 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:58 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:04:58 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:01 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 127258
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:01 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:21 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:21 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:21 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:24 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 127258
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:24 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:44 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:44 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29704
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:44 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:47 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 136093
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:05:47 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:09 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:09 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:09 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:12 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 136093
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:12 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:58 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:58 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29704
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:06:58 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:01 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 144967
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:01 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:01 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:21 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:21 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29704
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:21 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:23 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:23 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:36 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:36 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:36 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:38 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:39 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:39 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:52 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:52 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:52 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:55 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:55 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:59 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 196740
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:59 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:07:59 +0700] "GET /DoAnWebCinema/uploads/tamvedinhmenh.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:06 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29679
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:06 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:09 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:09 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:34 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:34 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:34 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:37 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:37 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:52 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:52 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:52 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:55 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 153841
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:08:55 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:21 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:21 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29704
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:21 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:43 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:43 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:43 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:46 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 162715
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:46 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:09:46 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:13 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 162715
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:13 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:13 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:13 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:30 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:30 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:30 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:11:30 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:12:52 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29679
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:12:53 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:12:53 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:09 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:09 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:09 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:09 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:29 +0700] "GET /DoAnWebCinema/admin/showtimes.htm?filterDate=2024-12-22 HTTP/1.1" 200 162715
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:29 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:13:29 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:07 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 196740
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:07 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:07 +0700] "GET /DoAnWebCinema/uploads/tamvedinhmenh.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:07 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:15 +0700] "POST /DoAnWebCinema/admin/movie/update/40.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:15 +0700] "GET /DoAnWebCinema/admin/movie.htm HTTP/1.1" 200 196773
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:15 +0700] "GET /DoAnWebCinema/images/user.gif HTTP/1.1" 200 5166575
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:15 +0700] "GET /DoAnWebCinema/jschartist-plugin-tooltip.min.js HTTP/1.1" 404 801
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:20 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29679
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:20 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:41 +0700] "POST /DoAnWebCinema/admin/showtimes/add.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:41 +0700] "GET /DoAnWebCinema/admin/showtimes.htm HTTP/1.1" 200 29732
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:41 +0700] "GET /DoAnWebCinema/css/detail-test.css HTTP/1.1" 404 792
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:48 +0700] "GET /DoAnWebCinema/login.htm HTTP/1.1" 200 2819
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "POST /DoAnWebCinema/login/login.htm HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/phimsapchieu.htm HTTP/1.1" 200 28829
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/posterdanchoikhongsoconroi.jpg HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/nhabanu.webp HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/tamvedinhmenh.jpg HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/postergahedienloan.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/postertitanic.jfif HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:52 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:53 +0700] "GET /DoAnWebCinema/datve/2024-12-21.htm?chinhanh=1 HTTP/1.1" 200 22464
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81561
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:14:54 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/phimsapchieu.htm?tab=profile HTTP/1.1" 200 28829
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/posterdanchoikhongsoconroi.jpg HTTP/1.1" 404 799
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/nhabanu.webp HTTP/1.1" 404 781
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/tamvedinhmenh.jpg HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/postergahedienloan.jpg HTTP/1.1" 404 791
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:04 +0700] "GET /DoAnWebCinema/postertitanic.jfif HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81561
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:10 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:11 +0700] "GET /DoAnWebCinema/datve/2024-12-21.htm?chinhanh=1 HTTP/1.1" 200 22464
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:15:12 +0700] "GET /DoAnWebCinema/datve/2024-12-22.htm?chinhanh=1 HTTP/1.1" 200 42095
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81561
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:08 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81561
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:16:36 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:48 +0700] "GET /DoAnWebCinema/datve/2024-12-21.htm?chinhanh=1 HTTP/1.1" 200 22464
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:49 +0700] "GET /DoAnWebCinema/datve/2024-12-22.htm?chinhanh=1 HTTP/1.1" 200 42095
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:49 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:55 +0700] "GET /DoAnWebCinema/customer/payment/98.htm HTTP/1.1" 200 52784
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:55 +0700] "GET /DoAnWebCinema/css/style_payment.css HTTP/1.1" 200 6482
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:55 +0700] "GET /DoAnWebCinema/css/ghe.css HTTP/1.1" 200 3096
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:17:58 +0700] "POST /DoAnWebCinema/customer/payment_1/98/L02.htm HTTP/1.1" 200 16986
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:03 +0700] "GET /DoAnWebCinema/customer/payment_2/98/L02.htm? HTTP/1.1" 200 9558
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:03 +0700] "GET /DoAnWebCinema/resources/fontawesome-pro-6.1.1-web/css/all.min.css HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/uploads/tamvedinhmenh.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
